mov_id,fecha,mes,anio,cuenta_id,contraparte_id,categoria_id,instrumento_id,descripcion,monto,moneda,tasa_cambio
20250418-001,2025-04-18,4,2025,CTA_014,,,,Prestamo para Gasolina,-20000,CLP,
20250418-002,2025-04-18,4,2025,,CTR_001,,,Prestamo para Gasolina,20000,CLP,
20250416-003,2025-04-16,4,2025,,,CAT_004,,Pago de Dibujo de Lucas,2267,CLP,
20250416-004,2025-04-16,4,2025,CTA_004,,,,Pago de Dibujo de Lucas,-2267,CLP,
20250416-005,2025-04-16,4,2025,,,CAT_004,,Pago de mitad de ramos de flores para Camila y Lucas,8000,CLP,
20250416-006,2025-04-16,4,2025,CTA_004,,,,Pago de mitad de ramos de flores para Camila y Lucas,-8000,CLP,
20250421-001,2025-04-21,4,2025,CTA_004,,,,Cobro de Salida a Rockola,9150,CLP,
20250421-002,2025-04-21,4,2025,,CTR_010,,,Cobro de Salida a Rockola,-9150,CLP,
20250421-003,2025-04-21,4,2025,CTA_004,,,,Dinero para Peluquero,9000,CLP,
20250421-004,2025-04-21,4,2025,,CTR_001,,,Dinero para Peluquero,-9000,CLP,
20250421-005,2025-04-21,4,2025,CTA_004,,,,Pago de peliquero,-9000,CLP,
20250421-006,2025-04-21,4,2025,,CTR_001,,,Pago de peliquero,9000,CLP,
20250421-007,2025-04-21,4,2025,CTA_004,,,,Compra de huevos,-3500,CLP,
20250421-008,2025-04-21,4,2025,,CTR_001,,,Compra de huevos,3500,CLP,
20250421-009,2025-04-21,4,2025,,,CAT_004,,Pago de dibujo de Camila,4857,CLP,
20250421-010,2025-04-21,4,2025,CTA_004,,,,Pago de dibujo de Camila,-4857,CLP,
20250421-011,2025-04-21,4,2025,CTA_004,,,,Pago de deuda,-70000,CLP,
20250421-012,2025-04-21,4,2025,,CTR_025,,,Pago de deuda,70000,CLP,
20250421-013,2025-04-21,4,2025,CTA_004,,,,Prestamo para compra de saco de papa,-8000,CLP,
20250421-014,2025-04-21,4,2025,,CTR_001,,,Prestamo para compra de saco de papa,8000,CLP,
20250421-015,2025-04-21,4,2025,CTA_004,,,,Compra de pajaritos para Mini Empresa,-10000,CLP,
20250421-016,2025-04-21,4,2025,,CTR_025,,,Compra de pajaritos para Mini Empresa,10000,CLP,
20250421-017,2025-04-21,4,2025,CTA_004,,,,Dinero para compra de helados,-4000,CLP,
20250421-018,2025-04-21,4,2025,,CTR_025,,,Dinero para compra de helados,4000,CLP,
20250421-019,2025-04-21,4,2025,CTA_004,,,,Prestamo de dinero,-14000,CLP,
20250421-020,2025-04-21,4,2025,,CTR_001,,,Prestamo de dinero,14000,CLP,
20250421-021,2025-04-21,4,2025,,CTR_025,,,Pago de Uber,4342,CLP,
20250421-022,2025-04-21,4,2025,,,,INS_002,Pago de Uber,-4342,CLP,
20250421-023,2025-04-21,4,2025,,CTR_025,,,Compra de pasajes a Viña,6218,CLP,
20250421-024,2025-04-21,4,2025,,,,INS_002,Compra de pasajes a Viña,-6218,CLP,
20250421-025,2025-04-21,4,2025,,CTR_025,,,Compra de comida KFC,14790,CLP,
20250421-026,2025-04-21,4,2025,,,,INS_002,Compra de comida KFC,-14790,CLP,
20250406-013,2025-04-06,4,2025,,CTR_003,,,Cobro de Spotifty,1500,CLP,
20250406-014,2025-04-06,4,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250406-015,2025-04-06,4,2025,,CTR_005,,,Cobro de Spotifty,1500,CLP,
20250406-016,2025-04-06,4,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250406-017,2025-04-06,4,2025,,CTR_012,,,Cobro de Spotifty,1500,CLP,
20250406-018,2025-04-06,4,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250406-019,2025-04-06,4,2025,,CTR_021,,,Cobro de Spotifty,1500,CLP,
20250406-020,2025-04-06,4,2025,,,,INS_016,Cobro de Spotifty,-1500,CLP,
20250416-007,2025-04-16,4,2025,,CTR_003,,,Cobro de Youtube Premium,2500,CLP,
20250416-008,2025-04-16,4,2025,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20250416-009,2025-04-16,4,2025,,CTR_004,,,Cobro de Youtube Premium,2500,CLP,
20250416-010,2025-04-16,4,2025,,,,INS_016,Cobro de Youtube Premium,-2500,CLP,
20250416-011,2025-04-16,4,2025,,CTR_001,,,Cobro de Youtube Premium,7500,CLP,
20250416-012,2025-04-16,4,2025,,,,INS_016,Cobro de Youtube Premium,-7500,CLP,
20250424-001,2025-04-24,4,2025,,CTR_006,,,Cobro de Pack 5x5,7000,CLP,
20250424-002,2025-04-24,4,2025,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20250424-003,2025-04-24,4,2025,,CTR_004,,,Cobro de Pack 5x5,7000,CLP,
20250424-004,2025-04-24,4,2025,,,,INS_016,Cobro de Pack 5x6,-7000,CLP,
20250424-005,2025-04-24,4,2025,,CTR_016,,,Cobro de Pack 5x5,6000,CLP,
20250424-006,2025-04-24,4,2025,,,,INS_016,Cobro de Pack 5x6,-6000,CLP,
20250424-007,2025-04-24,4,2025,,CTR_001,,,Cobro de McAfee,5990,CLP,
20250424-008,2025-04-24,4,2025,,,,INS_014,Cobro de McAfee,-5990,CLP,
20250424-009,2025-04-24,4,2025,,CTR_001,,,Cobro de Office 364,6990,CLP,
20250424-010,2025-04-24,4,2025,,,,INS_015,Cobro de Office 365,-6990,CLP,
20250424-011,2025-04-24,4,2025,,CTR_001,,,Cobro de Entradas a Shakira,21590,CLP,
20250424-012,2025-04-24,4,2025,,,,INS_025,Cobro de Entradas a Shakira,-21590,CLP,
20250424-013,2025-04-24,4,2025,,CTR_001,,,Cobro de Netflix,8800,CLP,
20250424-014,2025-04-24,4,2025,,,,INS_016,Cobro de Netflix,-8800,CLP,
20250424-015,2025-04-24,4,2025,,CTR_005,,,Cobro de Netflix,3800,CLP,
20250424-016,2025-04-24,4,2025,,,,INS_016,Cobro de Netflix,-3800,CLP,
20250424-017,2025-04-24,4,2025,,CTR_001,,,Cobro de TV Alexis,39999,CLP,
20250424-018,2025-04-24,4,2025,,,,INS_018,Cobro de TV Alexis,-39999,CLP,
20250424-019,2025-04-24,4,2025,,CTR_001,,,Cobro de Aspiradora,23800,CLP,
20250424-020,2025-04-24,4,2025,,,,INS_036,Cobro de Aspiradora,-23800,CLP,
20250423-001,2025-04-23,4,2025,,,CAT_002,,Compra de Brazo para Monitor,26990,CLP,
20250423-002,2025-04-23,4,2025,,CTR_001,,,Compra de Brazo para Monitor,-26990,CLP,
20250417-001,2025-04-17,4,2025,CTA_002,,,,Dinero prestado de Erick,10000,CLP,
20250417-002,2025-04-17,4,2025,,CTR_001,,,Dinero prestado de Erick,-10000,CLP,
20250418-003,2025-04-18,4,2025,,CTR_001,,,Dinero prestado de empresa,70000,CLP,
20250418-004,2025-04-18,4,2025,,CTR_025,,,Dinero prestado de empresa,-70000,CLP,
20250424-021,2025-04-24,4,2025,,,CAT_013,,Pago de ChatGPT,20200,CLP,
20250424-022,2025-04-24,4,2025,,,,INS_001,Pago de ChatGPT,-20200,CLP,
20250424-023,2025-04-24,4,2025,,CTR_001,,,Compra en panaderia Villanelo,2300,CLP,
20250424-024,2025-04-24,4,2025,,,,INS_001,Compra en panaderia Villanelo,-2300,CLP,
20250430-001,2025-04-30,4,2025,,,,INS_001,Pago de Netflix,-11790,CLP,
20250430-002,2025-04-30,4,2025,,,,INS_016,Pago de Netflix,11790,CLP,
20250424-025,2025-04-24,4,2025,CTA_003,,,,Pago de CMR Falabella,-50000,CLP,
20250424-026,2025-04-24,4,2025,,,,INS_001,Pago de CMR Falabella,50000,CLP,
20250429-001,2025-04-29,4,2025,,,CAT_019,,Cobro de mantención,4102,CLP,
20250429-002,2025-04-29,4,2025,,,,INS_001,Cobro de mantención,-4102,CLP,
20250514-001,2025-05-14,5,2025,,,,INS_001,Pago de articulos en Sodimac en 3 cuotas,-62020,CLP,
20250514-002,2025-05-14,5,2025,,,,INS_038,Pago de articulos en Sodimac en 3 cuotas,62020,CLP,
20250501-001,2025-05-01,5,2025,,CTR_001,,,Pago de viaje a casa desde tottus,2876,CLP,
20250501-002,2025-05-01,5,2025,,,,INS_001,Pago de viaje a casa desde tottus,-2876,CLP,
20250502-001,2025-05-02,5,2025,,,,INS_001,Pago de Amazon Prime,-5790,CLP,
20250502-002,2025-05-02,5,2025,,,,INS_016,Pago de Amazon Prime,5790,CLP,
20250503-001,2025-05-03,5,2025,CTA_003,,,,Pago de CMR Falabella,-892110,CLP,
20250503-002,2025-05-03,5,2025,,,,INS_001,Pago de CMR Falabella,892110,CLP,
20250503-003,2025-05-03,5,2025,,CTR_001,,,Pago de cuenta Cencosud,500000,CLP,
20250503-004,2025-05-03,5,2025,,,,INS_001,Pago de cuenta Cencosud,-500000,CLP,
20250506-001,2025-05-06,5,2025,,,,INS_001,Pago de Spotifty,-7050,CLP,
20250506-002,2025-05-06,5,2025,,,,INS_016,Pago de Spotifty,7050,CLP,
20250505-001,2025-05-05,5,2025,,CTR_001,,,Cobro de Aguas,34000,CLP,
20250505-002,2025-05-05,5,2025,,,,INS_037,Cobro de Aguas,-34000,CLP,
20250509-001,2025-05-09,5,2025,,,,INS_001,Compra de bebidas Cachantun,-55470,CLP,
20250509-002,2025-05-09,5,2025,,,,INS_037,Compra de bebidas Cachantun,55470,CLP,
20250511-001,2025-05-11,5,2025,,,,INS_001,Pago de Max,-9990,CLP,
20250511-002,2025-05-11,5,2025,,,,INS_016,Pago de Max,9990,CLP,
20250514-003,2025-05-14,5,2025,,CTR_019,,,Compra de mercadería a abuelita,21860,CLP,
20250514-004,2025-05-14,5,2025,,,,INS_001,Compra de mercadería a abuelita,-21860,CLP,
20250514-005,2025-05-14,5,2025,CTA_014,,,,Pago de compra de mercadería,22000,CLP,
20250514-006,2025-05-14,5,2025,,CTR_019,,,Pago de compra de mercadería,-22000,CLP,
20250515-001,2025-05-15,5,2025,,,,INS_001,Pago de Youtube Premium,-11000,CLP,
20250515-002,2025-05-15,5,2025,,,,INS_016,Pago de Youtube Premium,11000,CLP,
20250517-001,2025-05-17,5,2025,,CTR_001,,,Compra de huevos en feria,8250,CLP,
20250517-002,2025-05-17,5,2025,,,,INS_001,Compra de huevos en feria,-8250,CLP,
20250521-001,2025-05-21,5,2025,,CTR_001,,,Pago de Uber a Placilla,9130,CLP,
20250521-002,2025-05-21,5,2025,,,,INS_001,Pago de Uber a Placilla,-9130,CLP,
20250521-003,2025-05-21,5,2025,,CTR_001,,,Pago de carga de gasolina,30000,CLP,
20250521-004,2025-05-21,5,2025,,,,INS_001,Pago de carga de gasolina,-30000,CLP,
20250522-001,2025-05-22,5,2025,,CTR_001,,,Compra de banano,15990,CLP,
20250522-002,2025-05-22,5,2025,,,,INS_001,Compra de banano,-15990,CLP,
20250522-003,2025-05-22,5,2025,,CTR_001,,,Compra en La Brioche 14 Norte,14850,CLP,
20250522-004,2025-05-22,5,2025,,,,INS_001,Compra en La Brioche 14 Norte,-14850,CLP,
20250522-005,2025-05-22,5,2025,,CTR_001,,,Compra de ropa para papa,45970,CLP,
20250522-006,2025-05-22,5,2025,,,,INS_001,Compra de ropa para papa,-45970,CLP,
20250523-001,2025-05-23,5,2025,,CTR_001,,,Pago de viaje en Uber,4742,CLP,
20250523-002,2025-05-23,5,2025,,,,INS_001,Pago de viaje en Uber,-4742,CLP,
20250524-001,2025-05-24,5,2025,,CTR_001,,,Compra de huevos en Feria,8250,CLP,
20250524-002,2025-05-24,5,2025,,,,INS_001,Compra de huevos en Feria,-8250,CLP,
20250527-001,2025-05-27,5,2025,,CTR_008,,,Pago de impresión dibujo Deivi,9000,CLP,
20250527-002,2025-05-27,5,2025,,,,INS_001,Pago de impresión dibujo Deivi,-9000,CLP,
20250527-003,2025-05-27,5,2025,,,CAT_002,,Compra de mentolatum,1240,CLP,
20250527-004,2025-05-27,5,2025,,,,INS_001,Compra de mentolatum,-1240,CLP,
20250517-003,2025-05-17,5,2025,,,CAT_013,,Pago de Tidal,2074,CLP,
20250517-004,2025-05-17,5,2025,,,,INS_001,Pago de Tidal,-2074,CLP,
20250526-001,2025-05-26,5,2025,,CTR_001,,,Compra de juego de Diego,23050,CLP,
20250526-002,2025-05-26,5,2025,,,,INS_001,Compra de juego de Diego,-23050,CLP,
20250526-003,2025-05-26,5,2025,CTA_014,,,,"Pago de juego de Diego, por Diego",10000,CLP,
20250526-004,2025-05-26,5,2025,,CTR_001,,,"Pago de juego de Diego, por Diego",-10000,CLP,
20250517-005,2025-05-17,5,2025,CTA_003,,,,Pago de CMR Falabella,-2074,CLP,
20250517-006,2025-05-17,5,2025,,,,INS_001,Pago de CMR Falabella,2074,CLP,
20250529-001,2025-05-29,5,2025,,,CAT_019,,Cobro de Mantención,4114,CLP,
20250529-002,2025-05-29,5,2025,,,,INS_001,Cobro de Mantención,-4114,CLP,
20250522-007,2025-05-22,5,2025,,,CAT_030,,Intercambio de giftcard,-50000,CLP,
20250522-008,2025-05-22,5,2025,,CTR_001,,,Intercambio de giftcard,50000,CLP,
20250530-001,2025-05-30,5,2025,,,,INS_001,Pago de Netflix,-12990,CLP,
20250530-002,2025-05-30,5,2025,,,,INS_016,Pago de Netflix,12990,CLP,
20250530-003,2025-05-30,5,2025,,,CAT_013,,Pago de chatGPT,20200,CLP,
20250530-004,2025-05-30,5,2025,,,,INS_001,Pago de chatGPT,-20200,CLP,
20250530-005,2025-05-30,5,2025,,CTR_019,,,Compra de mercadería,13030,CLP,
20250530-006,2025-05-30,5,2025,,,,INS_001,Compra de mercadería,-13030,CLP,
20250530-007,2025-05-30,5,2025,CTA_014,,,,Pago de compra de mercadería,13000,CLP,
20250530-008,2025-05-30,5,2025,,CTR_019,,,Pago de compra de mercadería,-13000,CLP,
20250530-009,2025-05-30,5,2025,,,CAT_006,,Compra de chaqueta,21990,CLP,
20250530-010,2025-05-30,5,2025,,,,INS_001,Compra de chaqueta,-21990,CLP,
20250530-011,2025-05-30,5,2025,,CTR_001,,,Compra de entradas a cine,9600,CLP,
20250530-012,2025-05-30,5,2025,,,,INS_001,Compra de entradas a cine,-9600,CLP,
20250530-013,2025-05-30,5,2025,,,CAT_008,,Pago de viaje de Uber desde USM,7564,CLP,
20250530-014,2025-05-30,5,2025,,,,INS_001,Pago de viaje de Uber desde USM,-7564,CLP,
20250530-015,2025-05-30,5,2025,,CTR_001,,,Pago de viaje en Uber desde casa a Mall,3836,CLP,
20250530-016,2025-05-30,5,2025,,,,INS_001,Pago de viaje en Uber a casa desde Mall,-3836,CLP,
20250530-017,2025-05-30,5,2025,,CTR_001,,,Pago de viaje desde mall a casa,7412,CLP,
20250530-018,2025-05-30,5,2025,,,,INS_001,Pago de viaje desde mall a casa,-7412,CLP,
20250601-001,2025-06-01,6,2025,,,CAT_008,,Carga de TNE,2000,CLP,
20250601-002,2025-06-01,6,2025,,,,INS_001,Carga de TNE,-2000,CLP,
20250601-003,2025-06-01,6,2025,,,,INS_001,Pago de Uber Villa Alemana a Casa con Camilo,-10336,CLP,
20250601-004,2025-06-01,6,2025,,,,INS_030,Pago de Uber Villa Alemana a Casa con Camilo,10336,CLP,
20250601-005,2025-06-01,6,2025,,CTR_013,,,Cobro de viaje de Uber,5168,CLP,
20250601-006,2025-06-01,6,2025,,,,INS_030,Cobro de viaje de Uber,-5168,CLP,
20250601-007,2025-06-01,6,2025,,,CAT_008,,Cobro de viaje de Villa Almena a Casa,5168,CLP,
20250601-008,2025-06-01,6,2025,,,,INS_030,Cobro de viaje de Villa Almena a Casa,-5168,CLP,
20250529-003,2025-05-29,5,2025,,,CAT_030,,Diferencia de dinero,-4,CLP,
20250529-004,2025-05-29,5,2025,,,,INS_001,Diferencia de dinero,4,CLP,
20250425-001,2025-04-25,4,2025,CTA_003,,,,Traspaso de Fondos,50000,CLP,
20250425-002,2025-04-25,4,2025,CTA_004,,,,Traspaso de Fondos,-50000,CLP,
20250502-003,2025-05-02,5,2025,CTA_003,,,,Traspaso de Fondos,300000,CLP,
20250502-004,2025-05-02,5,2025,CTA_004,,,,Traspaso de Fondos,-300000,CLP,
20250502-005,2025-05-02,5,2025,CTA_003,,,,Compra de nose que,-80082,CLP,
20250502-006,2025-05-02,5,2025,,CTR_001,,,Compra de nose que,80082,CLP,
20250502-007,2025-05-02,5,2025,CTA_003,,,,Compra de sushi,-29348,CLP,
20250502-008,2025-05-02,5,2025,,CTR_001,,,Compra de sushi,29348,CLP,
20250502-009,2025-05-02,5,2025,CTA_003,,,,Pago de Entel,-19484,CLP,
20250502-010,2025-05-02,5,2025,,CTR_001,,,Pago de Entel,19484,CLP,
20250502-011,2025-05-02,5,2025,CTA_003,,,,Pago de Entel,20000,CLP,
20250502-012,2025-05-02,5,2025,,CTR_001,,,Pago de Entel,-20000,CLP,
20250505-003,2025-05-05,5,2025,,,CAT_002,,Gasto de nose que,4813,CLP,
20250505-004,2025-05-05,5,2025,CTA_003,,,,Gasto de nose que,-4813,CLP,
20250505-005,2025-05-05,5,2025,CTA_003,,,,Traspaso de Fondos,20000,CLP,
20250505-006,2025-05-05,5,2025,CTA_014,,,,Traspaso de Fondos,-20000,CLP,
20250505-007,2025-05-05,5,2025,CTA_003,,,,Traspaso de Fondos,679341,CLP,
20250505-008,2025-05-05,5,2025,CTA_004,,,,Traspaso de Fondos,-679341,CLP,
20250505-009,2025-05-05,5,2025,CTA_003,,,,Dinero para compras del mes,45000,CLP,
20250505-010,2025-05-05,5,2025,CTA_004,,,,Dinero para compras del mes,-45000,CLP,
20250505-011,2025-05-05,5,2025,,,CAT_002,,Gasto de nose que,16000,CLP,
20250505-012,2025-05-05,5,2025,CTA_003,,,,Gasto de nose que,-16000,CLP,
20250506-003,2025-05-06,5,2025,,,CAT_011,,Pago boleta Entel,8088,CLP,
20250506-004,2025-05-06,5,2025,CTA_003,,,,Pago boleta Entel,-8088,CLP,
20250514-007,2025-05-14,5,2025,,,CAT_030,,Devolución de Impuestos,-1164,CLP,
20250514-008,2025-05-14,5,2025,CTA_003,,,,Devolución de Impuestos,1164,CLP,
20250514-009,2025-05-14,5,2025,,,CAT_002,,Compra de cable y peineta,3290,CLP,
20250514-010,2025-05-14,5,2025,CTA_003,,,,Compra de cable y peineta,-3290,CLP,
20250519-001,2025-05-19,5,2025,,,CAT_008,,Pago de Uber a casa desde Dayana,3920,CLP,
20250519-002,2025-05-19,5,2025,CTA_003,,,,Pago de Uber a casa desde Dayana,-3920,CLP,
20250519-003,2025-05-19,5,2025,,,CAT_008,,Pago de viaje de vuelta,4077,CLP,
20250519-004,2025-05-19,5,2025,CTA_003,,,,Pago de viaje de vuelta,-4077,CLP,
20250519-005,2025-05-19,5,2025,CTA_003,,,,Traspaso de Fondos,-8000,CLP,
20250519-006,2025-05-19,5,2025,CTA_004,,,,Traspaso de Fondos,8000,CLP,
20250530-019,2025-05-30,5,2025,CTA_003,,,,Pago de Uber,3836,CLP,
20250530-020,2025-05-30,5,2025,,CTR_001,,,Pago de Uber,-3836,CLP,
20250602-001,2025-06-02,6,2025,CTA_003,,,,Pago de Uber,6850,CLP,
20250602-002,2025-06-02,6,2025,,CTR_001,,,Pago de Uber,-6850,CLP,
20250602-003,2025-06-02,6,2025,CTA_003,,,,Traspaso de Fondos,30000,CLP,
20250602-004,2025-06-02,6,2025,CTA_014,,,,Traspaso de Fondos,-30000,CLP,
20250602-005,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Isi,2834,CLP,
20250602-006,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Isi,-2834,CLP,
20250602-007,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Fran,2834,CLP,
20250602-008,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Fran,-2834,CLP,
20250602-009,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Fran Llano,2834,CLP,
20250602-010,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Fran Llano,-2834,CLP,
20250602-011,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Caro,2834,CLP,
20250602-012,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Caro,-2834,CLP,
20250602-013,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Max,2834,CLP,
20250602-014,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Max,-2834,CLP,
20250602-015,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Nadim,2834,CLP,
20250602-016,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Nadim,-2834,CLP,
20250602-017,2025-06-02,6,2025,CTA_003,,,,Pago de cuota de Lucas,2834,CLP,
20250602-018,2025-06-02,6,2025,,CTR_008,,,Pago de cuota de Lucas,-2834,CLP,
20250424-027,2025-04-24,4,2025,,,CAT_002,,Compra de productos,5000,CLP,
20250424-028,2025-04-24,4,2025,CTA_004,,,,Compra de productos,-5000,CLP,
20250424-029,2025-04-24,4,2025,CTA_004,,,,Pago de deuda de Dayana,10600,CLP,
20250424-030,2025-04-24,4,2025,,CTR_005,,,Pago de deuda de Dayana,-10600,CLP,
20250424-031,2025-04-24,4,2025,CTA_004,,,,Pago de deuda,150000,CLP,
20250424-032,2025-04-24,4,2025,,CTR_001,,,Pago de deuda,-150000,CLP,
20250424-033,2025-04-24,4,2025,CTA_004,,,,Pago de deuda de Maria,12000,CLP,
20250424-034,2025-04-24,4,2025,,CTR_012,,,Pago de deuda de Maria,-12000,CLP,
20250425-003,2025-04-25,4,2025,CTA_004,,,,Compra en Santa Isabel (sacar de 50k (150k)),-7822,CLP,
20250425-004,2025-04-25,4,2025,,CTR_001,,,Compra en Santa Isabel (sacar de 50k (150k)),7822,CLP,
20250425-005,2025-04-25,4,2025,CTA_004,,,,Compra de pan,-3164,CLP,
20250425-006,2025-04-25,4,2025,,CTR_001,,,Compra de pan,3164,CLP,
20250425-007,2025-04-25,4,2025,CTA_004,,,,Compra de pate y queso en Santa isabel sacar de 150k,-8139,CLP,
20250425-008,2025-04-25,4,2025,,CTR_001,,,Compra de pate y queso en Santa isabel sacar de 150k,8139,CLP,
20250430-003,2025-04-30,4,2025,CTA_004,,,,Transferencia a Nibaldo Espinoza,-7350,CLP,
20250430-004,2025-04-30,4,2025,,CTR_001,,,Transferencia a Nibaldo Espinoza,7350,CLP,
20250430-005,2025-04-30,4,2025,CTA_004,,,,Compra de pan,-3000,CLP,
20250430-006,2025-04-30,4,2025,,CTR_001,,,Compra de pan,3000,CLP,
20250430-007,2025-04-30,4,2025,CTA_004,,,,Pago de nose que,5000,CLP,
20250430-008,2025-04-30,4,2025,,CTR_001,,,Pago de nose que,-5000,CLP,
20250430-009,2025-04-30,4,2025,CTA_004,,,,Pago de encomienda Lorena,-5600,CLP,
20250430-010,2025-04-30,4,2025,,CTR_001,,,Pago de encomienda Lorena,5600,CLP,
20250430-011,2025-04-30,4,2025,CTA_004,,,,Pago de encomienda Lorena,-5600,CLP,
20250430-012,2025-04-30,4,2025,,CTR_001,,,Pago de encomienda Lorena,5600,CLP,
20250430-013,2025-04-30,4,2025,CTA_004,,,,Dinero para pago de cencosud,500000,CLP,
20250430-014,2025-04-30,4,2025,,CTR_001,,,Dinero para pago de cencosud,-500000,CLP,
20250502-013,2025-05-02,5,2025,CTA_004,,,,Pago de diferencia de deuda global,26440,CLP,
20250502-014,2025-05-02,5,2025,,CTR_001,,,Pago de diferencia de deuda global,-26440,CLP,
20250505-013,2025-05-05,5,2025,,,CAT_003,,Compra de productos,1500,CLP,
20250505-014,2025-05-05,5,2025,CTA_004,,,,Compra de productos,-1500,CLP,
20250505-015,2025-05-05,5,2025,CTA_004,,,,Pago de deuda,500000,CLP,
20250505-016,2025-05-05,5,2025,,CTR_001,,,Pago de deuda,-500000,CLP,
20250505-017,2025-05-05,5,2025,CTA_001,,,,Traspaso de Fondos,191105,CLP,
20250505-018,2025-05-05,5,2025,CTA_004,,,,Traspaso de Fondos,-191105,CLP,
20250508-001,2025-05-08,5,2025,CTA_004,,,,Pago de deuda de Susan,4500,CLP,
20250508-002,2025-05-08,5,2025,,CTR_021,,,Pago de deuda de Susan,-4500,CLP,
20250519-007,2025-05-19,5,2025,CTA_004,,,,"Intercambio de dinero (50k, 30k a empresa y 20k mios)",20000,CLP,
20250519-008,2025-05-19,5,2025,CTA_014,,,,"Intercambio de dinero (50k, 30k a empresa y 20k mios)",-20000,CLP,
20250519-009,2025-05-19,5,2025,CTA_004,,,,"Trasnsferencia a nose quien ""Luis Morales"" Feria?",-15150,CLP,
20250519-010,2025-05-19,5,2025,,CTR_001,,,"Trasnsferencia a nose quien ""Luis Morales"" Feria?",15150,CLP,
20250519-011,2025-05-19,5,2025,CTA_004,,,,Abono de nose que (buscar que se compro),13400,CLP,
20250519-012,2025-05-19,5,2025,,CTR_025,,,Abono de nose que (buscar que se compro),-13400,CLP,
20250519-013,2025-05-19,5,2025,,,CAT_002,,Pago cuota 11 de monitor,29650,CLP,
20250519-014,2025-05-19,5,2025,CTA_004,,,,Pago cuota 11 de monitor,-29650,CLP,
20250501-003,2025-05-01,5,2025,,,CAT_029,,Carga de saldo Junaeb,-47000,CLP,
20250501-004,2025-05-01,5,2025,CTA_010,,,,Carga de saldo Junaeb,47000,CLP,
20250601-009,2025-06-01,6,2025,,,CAT_029,,Carga de saldo de Junaeb,-47000,CLP,
20250601-010,2025-06-01,6,2025,CTA_010,,,,Carga de saldo de Junaeb,47000,CLP,
20250506-005,2025-05-06,5,2025,,,CAT_002,,Expiración de saldo,2970,CLP,
20250506-006,2025-05-06,5,2025,CTA_010,,,,Expiración de saldo,-2970,CLP,
20250508-003,2025-05-08,5,2025,CTA_010,,,,Compra de mercadería con Junaeb,-21970,CLP,
20250508-004,2025-05-08,5,2025,,CTR_001,,,Compra de mercadería con Junaeb,21970,CLP,
20250514-011,2025-05-14,5,2025,CTA_010,,,,Compra de mercadería con Junaeb,-25030,CLP,
20250514-012,2025-05-14,5,2025,,CTR_001,,,Compra de mercadería con Junaeb,25030,CLP,
20250522-009,2025-05-22,5,2025,CTA_002,,,,Dinero de impresión paga en efectivo,1100,CLP,
20250522-010,2025-05-22,5,2025,,CTR_025,,,Dinero de impresión paga en efectivo,-1100,CLP,
20250519-015,2025-05-19,5,2025,,,CAT_003,,Pago de sushi a Dayana,15000,CLP,
20250519-016,2025-05-19,5,2025,CTA_004,,,,Pago de sushi a Dayana,-15000,CLP,
20250522-011,2025-05-22,5,2025,CTA_004,,,,Intercambio de caja,20000,CLP,
20250522-012,2025-05-22,5,2025,CTA_014,,,,Intercambio de caja,-20000,CLP,
20250522-013,2025-05-22,5,2025,CTA_004,,,,Dinero de nose que,6000,CLP,
20250522-014,2025-05-22,5,2025,,CTR_001,,,Dinero de nose que,-6000,CLP,
20250522-015,2025-05-22,5,2025,CTA_004,,,,Pago de mercadería,2800,CLP,
20250522-016,2025-05-22,5,2025,,CTR_025,,,Pago de mercadería,-2800,CLP,
20250523-003,2025-05-23,5,2025,CTA_004,,,,Dinero de nose que,2200,CLP,
20250523-004,2025-05-23,5,2025,,CTR_001,,,Dinero de nose que,-2200,CLP,
20250523-005,2025-05-23,5,2025,CTA_004,,,,Pago de dibujo de Deivi,-25000,CLP,
20250523-006,2025-05-23,5,2025,,CTR_008,,,Pago de dibujo de Deivi,25000,CLP,
20250523-007,2025-05-23,5,2025,CTA_004,,,,Dinero pasado de impresión,-1100,CLP,
20250523-008,2025-05-23,5,2025,,CTR_025,,,Dinero pasado de impresión,1100,CLP,
20250526-005,2025-05-26,5,2025,CTA_004,,,,Pago de deuda de Lorena,100000,CLP,
20250526-006,2025-05-26,5,2025,,CTR_001,,,Pago de deuda de Lorena,-100000,CLP,
